category	region_id	feature	chrom	start	end	length	strand
gene	YOL124C	gene	XV	85455	86757	1302	-
gene	YOL123W	gene	XV	87843	89448	1605	+
gene	YOL122C	gene	XV	89691	91419	1728	-
gene	YOL121C	gene	XV	92025	92850	825	-
gene	YOL120C	gene	XV	93394	94402	1008	-
gene	YOL119C	gene	XV	94855	96361	1506	-
gene	YOL118C	gene	XV	96607	96916	309	-
gene	YOL117W	gene	XV	97550	99488	1938	+
gene	YOL116W	gene	XV	99808	100957	1149	+
gene	YOL115W	gene	XV	101474	103229	1755	+
gene	YOL114C	gene	XV	103316	103925	609	-
gene	YOL113W	gene	XV	104325	106293	1968	+
gene	YOL112W	gene	XV	106709	108188	1479	+
gene	YOL111C	gene	XV	108257	108896	639	-
gene	YOL110W	gene	XV	109175	109889	714	+
gene	YOL109W	gene	XV	110296	110638	342	+
tRNA_gene	tG%28UCC%29O	tRNA_gene	XV	110961	111033	72	-
gene	YOL108C	gene	XV	111430	111886	456	-
gene	YOL107W	gene	XV	112101	113130	1029	+
gene	YOL106W	gene	XV	113225	113579	354	+
transposable_elements	YOLCdelta3	long_terminal_repeat	XV	113293	113626	333	-
tRNA_gene	tT%28AGU%29O1	tRNA_gene	XV	113801	113874	73	+
Replication_origins	ARS1509	ARS	XV	113884	113983	99	.
Replication_origins	ARS1509_ARS_consensus_sequence	ARS_consensus_sequence	XV	113893	113910	17	+
gene	YOL105C	gene	XV	114137	115808	1671	-
gene	YOL104C	gene	XV	116395	117454	1059	-
transposable_elements	YOLWdelta4	long_terminal_repeat	XV	117702	118040	338	+
transposable_elements	YOLWTy1-1	LTR_retrotransposon	XV	117702	123628	5926	+
transposable_elements	YOL103W-A	transposable_element_gene	XV	117999	119322	1323	+
transposable_elements	YOL103W-B	transposable_element_gene	XV	117999	123268	5269	+
transposable_elements	YOLWdelta5	long_terminal_repeat	XV	123290	123628	338	+
gene	YOL103W	gene	XV	124000	125830	1830	+
gene	YOL102C	gene	XV	125996	126689	693	-
gene	YOL101C	gene	XV	126981	127920	939	-
gene	YOL100W	gene	XV	129236	132482	3246	+
gene	YOL099C	gene	XV	132016	132508	492	-
gene	YOL098C	gene	XV	132724	135838	3114	-
snoRNA_gene	snR58	snoRNA_gene	XV	136087	136183	96	-
gene	YOL097W-A	gene	XV	136219	136405	186	+
gene	YOL097C	gene	XV	136526	137825	1299	-
gene	YOL096C	gene	XV	138106	139045	939	-
gene	YOL095C	gene	XV	139226	141347	2121	-
gene	YOL094C	gene	XV	141583	142555	972	-
gene	YOL093W	gene	XV	142814	143696	882	+
gene	YOL092W	gene	XV	144203	145130	927	+
gene	YOL091W	gene	XV	145333	147163	1830	+
gene	YOL090W	gene	XV	147381	150276	2895	+
gene	YOL089C	gene	XV	150397	153490	3093	-
gene	YOL088C	gene	XV	153911	154745	834	-
gene	YOL087C	gene	XV	155286	158637	3351	-
gene	YOL086W-A	gene	XV	159172	159445	273	+
gene	YOL086C	gene	XV	159547	160594	1047	-
gene	YOL085W-A	gene	XV	161578	161791	213	+
gene	YOL085C	gene	XV	161672	162014	342	-
gene	YOL084W	gene	XV	162355	165331	2976	+
gene	YOL083W	gene	XV	165713	166952	1239	+
gene	YOL083C-A	gene	XV	166460	166601	141	-
Replication_origins	ARS1510	ARS	XV	166975	167221	246	.
Replication_origins	ARS1510_ARS_consensus_sequence	ARS_consensus_sequence	XV	167001	167018	17	+
gene	YOL082W	gene	XV	168726	169974	1248	+
gene	YOL081W	gene	XV	171069	180309	9240	+
gene	YOL080C	gene	XV	180557	181427	870	-
gene	YOL079W	gene	XV	181056	181455	399	+
gene	YOL078W	gene	XV	181681	185212	3531	+
gene	YOL077W-A	gene	XV	185437	185644	207	+
gene	YOL077C	gene	XV	185847	186723	876	-
gene	YOL076W	gene	XV	187023	189414	2391	+
gene	YOL075C	gene	XV	189657	193542	3885	-
gene	YOL073C	gene	XV	193831	194800	969	-
gene	YOL072W	gene	XV	194969	196337	1368	+
gene	YOL071W	gene	XV	196506	196995	489	+
gene	YOL070C	gene	XV	197219	198725	1506	-
gene	YOL069W	gene	XV	198941	200297	1356	+
gene	YOL068C	gene	XV	200367	201879	1512	-
gene	YOL067C	gene	XV	201984	202518	534	-
gene	YOL066C	gene	XV	202695	204471	1776	-
gene	YOL065C	gene	XV	204730	205885	1155	-
gene	YOL064C	gene	XV	206102	207176	1074	-
gene	YOL063C	gene	XV	207391	210265	2874	-
gene	YOL062C	gene	XV	210519	211995	1476	-
gene	YOL061W	gene	XV	212243	213734	1491	+
gene	YOL060C	gene	XV	214016	216137	2121	-
gene	YOL059W	gene	XV	217125	218448	1323	+
gene	YOL058W	gene	XV	219210	220473	1263	+
gene	YOL057W	gene	XV	220766	222902	2136	+
gene	YOL056W	gene	XV	223267	224179	912	+
gene	YOL055C	gene	XV	224419	226075	1656	-
tRNA_gene	tG%28GCC%29O1	tRNA_gene	XV	226610	226681	71	-
transposable_elements	YOLWsigma1	long_terminal_repeat	XV	226695	227037	342	+
transposable_elements	YOLWdelta6	long_terminal_repeat	XV	227095	227293	198	+
transposable_elements	YOLCdelta7	long_terminal_repeat	XV	227850	228178	328	-
tRNA_gene	tN%28GUU%29O1	tRNA_gene	XV	228330	228404	74	+
gene	YOL054W	gene	XV	228613	229834	1221	+
gene	YOL053W	gene	XV	230084	231272	1188	+
gene	YOL052C-A	gene	XV	231569	231755	186	-
gene	YOL052C	gene	XV	232445	233636	1191	-
snoRNA_gene	snR81	snoRNA_gene	XV	234345	234546	201	+
gene	YOL051W	gene	XV	234939	238185	3246	+
gene	YOL050C	gene	XV	237881	238202	321	-
gene	YOL049W	gene	XV	238618	240094	1476	+
gene	YOL048C	gene	XV	240203	241310	1107	-
gene	YOL047C	gene	XV	241613	242747	1134	-
gene	YOL046C	gene	XV	243465	244140	675	-
gene	YOL045W	gene	XV	243496	246802	3306	+
gene	YOL044W	gene	XV	247149	248301	1152	+
gene	YOL043C	gene	XV	248391	249534	1143	-
gene	YOL042W	gene	XV	249824	250916	1092	+
gene	YOL041C	gene	XV	251266	252646	1380	-
gene	YOL040C	gene	XV	253148	253577	429	-
gene	YOL039W	gene	XV	254296	254617	321	+
gene	YOL038C-A	gene	XV	254925	255021	96	-
gene	YOL038W	gene	XV	255336	256101	765	+
gene	YOL037C	gene	XV	256665	257019	354	-
gene	YOL036W	gene	XV	256744	259030	2286	+
gene	YOL035C	gene	XV	258802	259105	303	-
snoRNA_gene	snR50	snoRNA_gene	XV	259488	259578	90	+
gene	YOL034W	gene	XV	259922	263204	3282	+
gene	YOL033W	gene	XV	263474	265085	1611	+
gene	YOL032W	gene	XV	265428	266169	741	+
gene	YOL031C	gene	XV	266263	267529	1266	-
gene	YOL030W	gene	XV	268186	269641	1455	+
gene	YOL029C	gene	XV	269814	270420	606	-
gene	YOL028C	gene	XV	270632	271370	738	-
gene	YOL027C	gene	XV	272002	273724	1722	-
gene	YOL026C	gene	XV	274011	274353	342	-
tRNA_gene	tS%28GCU%29O	tRNA_gene	XV	274672	274773	101	+
gene	YOL025W	gene	XV	274956	276939	1983	+
gene	YOL024W	gene	XV	277085	277604	519	+
Replication_origins	ARS1511	ARS	XV	277529	277778	249	.
Replication_origins	ARS1511_ARS_consensus_sequence	ARS_consensus_sequence	XV	277716	277733	17	-
gene	YOL023W	gene	XV	278055	280086	2031	+
gene	YOL022C	gene	XV	280271	281498	1227	-
tRNA_gene	tG%28GCC%29O2	tRNA_gene	XV	282163	282234	71	+
gene	YOL021C	gene	XV	282420	285426	3006	-
gene	YOL020W	gene	XV	286171	287950	1779	+
tRNA_gene	tY%28GUA%29O	tRNA_gene	XV	288191	288280	89	+
gene	YOL019W-A	gene	XV	288419	288572	153	+
gene	YOL019W	gene	XV	288897	290553	1656	+
gene	YOL018C	gene	XV	290880	292074	1194	-
gene	YOL017W	gene	XV	292528	294673	2145	+
gene	YOL016C	gene	XV	294776	296120	1344	-
gene	YOL015W	gene	XV	297077	298838	1761	+
gene	YOL014W	gene	XV	299692	300067	375	+
transposable_elements	YOLCdelta8	long_terminal_repeat	XV	300682	301021	339	-
gene	YOL013W-B	gene	XV	300689	300980	291	+
gene	YOL013W-A	gene	XV	301046	301238	192	+
tRNA_gene	tP%28UGG%29O1	tRNA_gene	XV	301096	301198	102	+
gene	YOL013C	gene	XV	301379	303035	1656	-
gene	YOL012C	gene	XV	303578	303983	405	-
gene	YOL011W	gene	XV	305348	307409	2061	+
gene	YOL010W	gene	XV	307937	309041	1104	+
gene	YOL009C	gene	XV	309323	310139	816	-
Replication_origins	ARS1512	ARS	XV	309358	309925	567	.
gene	YOL008W	gene	XV	310311	310935	624	+
gene	YOL007C	gene	XV	311341	312367	1026	-
gene	YOL006C	gene	XV	313077	315387	2310	-
gene	YOL005C	gene	XV	315812	316175	363	-
gene	YOL004W	gene	XV	316937	321548	4611	+
gene	YOL003C	gene	XV	321857	322994	1137	-
gene	YOL002C	gene	XV	323410	324364	954	-
gene	YOL001W	gene	XV	325248	326130	882	+
centromere	CEN15	centromere	XV	326583	326702	119	-
centromere	CEN15_centromere_DNA_Element_I	centromere_DNA_Element_I	XV	326692	326702	10	-
centromere	CEN15_centromere_DNA_Element_II	centromere_DNA_Element_II	XV	326608	326692	84	-
centromere	CEN15_centromere_DNA_Element_III	centromere_DNA_Element_III	XV	326583	326608	25	-
gene	YOR001W	gene	XV	326831	329033	2202	+
gene	YOR002W	gene	XV	329416	331051	1635	+
gene	YOR003W	gene	XV	331454	332891	1437	+
gene	YOR004W	gene	XV	333591	334356	765	+
gene	YOR005C	gene	XV	334508	337343	2835	-
Replication_origins	ARS1513	ARS	XV	337423	337491	68	.
gene	YOR006C	gene	XV	337679	338621	942	-
gene	YOR007C	gene	XV	338937	339978	1041	-
tRNA_gene	tR%28ACG%29O	tRNA_gene	XV	340298	340371	73	-
transposable_elements	YORCdelta9	long_terminal_repeat	XV	340597	340898	301	-
gene	YOR008C	gene	XV	341277	342414	1137	-
gene	YOR008C-A	gene	XV	342856	343081	225	-
gene	YOR008W-B	gene	XV	343928	344030	102	+
gene	YOR009W	gene	XV	344334	345798	1464	+
gene	YOR010C	gene	XV	346194	346950	756	-
gene	YOR011W	gene	XV	349678	353863	4185	+
tRNA_gene	tT%28AGU%29O2	tRNA_gene	XV	354040	354113	73	-
transposable_elements	YORWsigma2	long_terminal_repeat	XV	354127	354466	339	+
transposable_elements	YORWdelta10	long_terminal_repeat	XV	354680	354958	278	+
gene	YOR011W-A	gene	XV	355651	355858	207	+
gene	YOR012W	gene	XV	356542	356956	414	+
gene	YOR013W	gene	XV	356750	357221	471	+
gene	YOR014W	gene	XV	357673	359947	2274	+
gene	YOR015W	gene	XV	359992	360352	360	+
gene	YOR016C	gene	XV	360460	361084	624	-
gene	YOR017W	gene	XV	361411	363814	2403	+
gene	YOR018W	gene	XV	364368	366882	2514	+
gene	YOR019W	gene	XV	368126	370319	2193	+
gene	YOR020C	gene	XV	370523	370844	321	-
gene	YOR020W-A	gene	XV	371684	371957	273	+
gene	YOR021C	gene	XV	372797	373439	642	-
gene	YOR022C	gene	XV	373709	375857	2148	-
gene	YOR023C	gene	XV	376011	377712	1701	-
gene	YOR024W	gene	XV	377846	378170	324	+
gene	YOR025W	gene	XV	378218	379562	1344	+
gene	YOR026W	gene	XV	379780	380806	1026	+
gene	YOR027W	gene	XV	381052	382822	1770	+
gene	YOR028C	gene	XV	383532	384420	888	-
gene	YOR029W	gene	XV	384599	384935	336	+
gene	YOR030W	gene	XV	386824	388684	1860	+
gene	YOR032C	gene	XV	389770	391075	1305	-
gene	YOR032W-A	gene	XV	392175	392376	201	+
gene	YOR033C	gene	XV	392415	394524	2109	-
gene	YOR034C	gene	XV	394836	397086	2250	-
gene	YOR034C-A	gene	XV	397425	397668	243	-
gene	YOR035C	gene	XV	397734	400104	2370	-
gene	YOR036W	gene	XV	400347	401214	867	+
gene	YOR037W	gene	XV	401554	402655	1101	+
gene	YOR038C	gene	XV	402760	405388	2628	-
gene	YOR039W	gene	XV	405767	406544	777	+
gene	YOR040W	gene	XV	407063	407921	858	+
snoRNA_gene	snR9	snoRNA_gene	XV	407947	408134	187	-
gene	YOR041C	gene	XV	408357	408789	432	-
gene	YOR042W	gene	XV	408424	409660	1236	+
snoRNA_gene	snR62	snoRNA_gene	XV	409764	409864	100	-
gene	YOR043W	gene	XV	410869	412330	1461	+
gene	YOR044W	gene	XV	413006	413480	474	+
gene	YOR045W	gene	XV	413851	414037	186	+
gene	YOR046C	gene	XV	414458	415907	1449	-
gene	YOR047C	gene	XV	416346	417681	1335	-
gene	YOR048C	gene	XV	418629	421650	3021	-
gene	YOR049C	gene	XV	422667	423732	1065	-
gene	YOR050C	gene	XV	424269	424617	348	-
gene	YOR051C	gene	XV	424845	426084	1239	-
gene	YOR052C	gene	XV	426771	427224	453	-
gene	YOR053W	gene	XV	427816	428158	342	+
gene	YOR054C	gene	XV	427832	429857	2025	-
gene	YOR055W	gene	XV	429477	429912	435	+
gene	YOR056C	gene	XV	430246	431626	1380	-
gene	YOR057W	gene	XV	432185	433373	1188	+
gene	YOR058C	gene	XV	433687	436345	2658	-
transposable_elements	YORCdelta11	long_terminal_repeat	XV	438174	438483	309	-
tRNA_gene	tK%28UUU%29O	tRNA_gene	XV	438642	438738	96	+
gene	YOR059C	gene	XV	438905	440258	1353	-
gene	YOR060C	gene	XV	440389	441163	774	-
gene	YOR061W	gene	XV	441533	442553	1020	+
gene	YOR062C	gene	XV	442724	443531	807	-
gene	YOR063W	gene	XV	444685	445849	1164	+
gene	YOR064C	gene	XV	446078	446738	660	-
gene	YOR065W	gene	XV	447438	448368	930	+
gene	YOR066W	gene	XV	449435	451325	1890	+
gene	YOR067C	gene	XV	451728	453462	1734	-
gene	YOR069W	gene	XV	453767	455795	2028	+
gene	YOR068C	gene	XV	453868	454213	345	-
gene	YOR070C	gene	XV	455906	457820	1914	-
gene	YOR071C	gene	XV	459479	461276	1797	-
gene	YOR072W	gene	XV	461501	461816	315	+
gene	YOR072W-A	gene	XV	461790	462039	249	+
tRNA_gene	tP%28UGG%29O2	tRNA_gene	XV	464449	464551	102	+
gene	YOR072W-B	gene	XV	464468	464630	162	+
gene	YOR073W	gene	XV	464770	466543	1773	+
gene	YOR074C	gene	XV	466674	467589	915	-
gene	YOR073W-A	gene	XV	467389	467623	234	+
gene	YOR075W	gene	XV	468211	469252	1041	+
gene	YOR076C	gene	XV	469376	471620	2244	-
gene	YOR077W	gene	XV	471898	472597	699	+
gene	YOR078W	gene	XV	472724	473369	645	+
gene	YOR079C	gene	XV	473474	474416	942	-
gene	YOR080W	gene	XV	474593	476792	2199	+
gene	YOR081C	gene	XV	476938	479188	2250	-
gene	YOR082C	gene	XV	479295	479637	342	-
gene	YOR083W	gene	XV	479532	480420	888	+
gene	YOR084W	gene	XV	480586	481750	1164	+
gene	YOR085W	gene	XV	482032	483085	1053	+
gene	YOR086C	gene	XV	483218	486779	3561	-
tRNA_gene	tN%28GUU%29O2	tRNA_gene	XV	487438	487512	74	+
gene	YOR087W	gene	XV	487706	489734	2028	+
Replication_origins	ARS1501	ARS	XV	489682	489942	260	.
Replication_origins	ARS1501_ARS_consensus_sequence	ARS_consensus_sequence	XV	489890	489907	17	+
gene	YOR089C	gene	XV	490195	490828	633	-
gene	YOR090C	gene	XV	491122	492841	1719	-
gene	YOR091W	gene	XV	493432	494470	1038	+
gene	YOR092W	gene	XV	495126	496968	1842	+
gene	YOR093C	gene	XV	497505	502452	4947	-
gene	YOR094W	gene	XV	502794	503346	552	+
gene	YOR095C	gene	XV	503551	504328	777	-
gene	YOR096W	gene	XV	505793	506767	974	+
gene	YOR097C	gene	XV	506977	507505	528	-
gene	YOR098C	gene	XV	507947	511178	3231	-
gene	YOR099W	gene	XV	511824	513006	1182	+
gene	YOR100C	gene	XV	513294	514278	984	-
gene	YOR101W	gene	XV	515243	516173	930	+
gene	YOR102W	gene	XV	516422	516773	351	+
gene	YOR103C	gene	XV	516448	516841	393	-
gene	YOR104W	gene	XV	517641	518490	849	+
gene	YOR105W	gene	XV	518194	518521	327	+
gene	YOR106W	gene	XV	519120	519972	852	+
gene	YOR107W	gene	XV	521352	522282	930	+
gene	YOR108W	gene	XV	523026	524841	1815	+
gene	YOR108C-A	gene	XV	524604	524814	210	-
gene	YOR109W	gene	XV	525277	528601	3324	+
gene	YOR110W	gene	XV	528940	530248	1308	+
gene	YOR111W	gene	XV	530428	531127	699	+
gene	YOR112W	gene	XV	531507	533793	2286	+
gene	YOR113W	gene	XV	534074	536819	2745	+
gene	YOR114W	gene	XV	537569	538454	885	+
gene	YOR115C	gene	XV	538658	539465	807	-
gene	YOR116C	gene	XV	539762	544145	4383	-
gene	YOR117W	gene	XV	545028	546333	1305	+
gene	YOR118W	gene	XV	546856	548560	1704	+
gene	YOR119C	gene	XV	548791	550246	1455	-
gene	YOR120W	gene	XV	551113	552052	939	+
gene	YOR121C	gene	XV	551797	552103	306	-
gene	YOR122C	gene	XV	552297	552887	590	-
gene	YOR123C	gene	XV	553175	554570	1395	-
gene	YOR124C	gene	XV	554823	558642	3819	-
gene	YOR125C	gene	XV	559029	559731	702	-
gene	YOR126C	gene	XV	559960	560677	717	-
gene	YOR127W	gene	XV	561169	564193	3024	+
gene	YOR128C	gene	XV	564475	566191	1716	-
Replication_origins	ARS1516	ARS	XV	566409	566643	234	.
gene	YOR129C	gene	XV	566876	569558	2682	-
gene	YOR130C	gene	XV	569928	570807	879	-
tRNA_gene	tD%28GUC%29O	tRNA_gene	XV	571957	572029	72	+
gene	YOR131C	gene	XV	572181	572838	657	-
gene	YOR132W	gene	XV	573174	574830	1656	+
gene	YOR133W	gene	XV	575097	577626	2529	+
gene	YOR134W	gene	XV	578563	579793	1230	+
gene	YOR135C	gene	XV	580158	580500	342	-
gene	YOR136W	gene	XV	580249	581359	1110	+
gene	YOR137C	gene	XV	581812	583681	1869	-
gene	YOR138C	gene	XV	584308	586324	2016	-
gene	YOR139C	gene	XV	586949	587342	393	-
gene	YOR140W	gene	XV	586980	589281	2301	+
gene	YOR141C	gene	XV	589941	592587	2646	-
gene	YOR142W	gene	XV	593056	594046	990	+
tRNA_gene	tG%28CCC%29O	tRNA_gene	XV	594353	594425	72	-
transposable_elements	YORWdelta12	long_terminal_repeat	XV	594511	594819	308	+
transposable_elements	YORWdelta13	long_terminal_repeat	XV	594819	595151	332	+
transposable_elements	YORWTy1-2	LTR_retrotransposon	XV	594819	600733	5914	+
transposable_elements	YOR142W-A	transposable_element_gene	XV	595111	596434	1323	+
transposable_elements	YOR142W-B	transposable_element_gene	XV	595111	600380	5269	+
transposable_elements	YORWdelta14	long_terminal_repeat	XV	600401	600733	332	+
Replication_origins	ARS1502	ARS	XV	600885	600960	75	.
gene	YOR143C	gene	XV	601382	602342	960	-
gene	YOR144C	gene	XV	602716	605092	2376	-
gene	YOR145C	gene	XV	605346	606171	825	-
gene	YOR146W	gene	XV	605872	606178	306	+
gene	YOR147W	gene	XV	606606	608475	1869	+
gene	YOR148C	gene	XV	608639	609197	558	-
gene	YOR149C	gene	XV	609837	611388	1551	-
gene	YOR150W	gene	XV	611998	612490	492	+
gene	YOR151C	gene	XV	612996	616671	3675	-
Replication_origins	ARS1518	ARS	XV	616669	617517	848	.
gene	YOR152C	gene	XV	617517	618288	771	-
gene	YOR153W	gene	XV	619839	624375	4536	+
gene	YOR154W	gene	XV	624728	626492	1764	+
gene	YOR155C	gene	XV	626627	627980	1353	-
gene	YOR156C	gene	XV	628359	630540	2181	-
gene	YOR157C	gene	XV	630965	631751	786	-
gene	YOR158W	gene	XV	632163	633120	957	+
gene	YOR159C	gene	XV	633281	633566	285	-
gene	YOR160W	gene	XV	633838	636757	2919	+
gene	YOR161C	gene	XV	636938	638558	1620	-
gene	YOR161W-A	gene	XV	637573	637654	81	+
gene	YOR161W-B	gene	XV	637974	638235	261	+
gene	YOR161C-C	gene	XV	639120	639267	147	-
gene	YOR162C	gene	XV	639559	641992	2433	-
gene	YOR163W	gene	XV	642740	643307	567	+
gene	YOR164C	gene	XV	643393	644332	939	-
gene	YOR165W	gene	XV	644565	646896	2331	+
gene	YOR166C	gene	XV	647125	648502	1377	-
gene	YOR167C	gene	XV	648803	649007	204	-
gene	YOR168W	gene	XV	649302	651732	2430	+
gene	YOR169C	gene	XV	651375	651840	465	-
gene	YOR170W	gene	XV	651857	652163	306	+
gene	YOR171C	gene	XV	652009	653884	1875	-
gene	YOR172W	gene	XV	654209	656570	2361	+
Replication_origins	ARS1519	ARS	XV	656700	656772	72	.
gene	YOR173W	gene	XV	657263	658325	1062	+
gene	YOR174W	gene	XV	658746	659601	855	+
gene	YOR175C	gene	XV	659814	661674	1860	-
gene	YOR176W	gene	XV	662400	663582	1182	+
tRNA_gene	tV%28AAC%29O	tRNA_gene	XV	663811	663885	74	-
transposable_elements	YORCdelta15	long_terminal_repeat	XV	664002	664324	322	-
transposable_elements	YORWdelta16	long_terminal_repeat	XV	664324	664469	145	+
transposable_elements	YORWdelta17	long_terminal_repeat	XV	664812	665145	333	+
gene	YOR177C	gene	XV	665784	667179	1395	-
gene	YOR178C	gene	XV	667859	670241	2382	-
gene	YOR179C	gene	XV	671844	672411	567	-
gene	YOR180C	gene	XV	674351	675167	816	-
gene	YOR181W	gene	XV	675938	677840	1902	+
gene	YOR182C	gene	XV	678190	678793	603	-
gene	YOR183W	gene	XV	678871	679261	390	+
gene	YOR184W	gene	XV	679356	680544	1188	+
snoRNA_gene	snR36	snoRNA_gene	XV	680684	680866	182	-
gene	YOR185C	gene	XV	681443	682106	663	-
gene	YOR186W	gene	XV	683110	683545	435	+
gene	YOR186C-A	gene	XV	683328	683538	210	-
gene	YOR187W	gene	XV	684029	685343	1314	+
gene	YOR188W	gene	XV	685766	689180	3414	+
gene	YOR189W	gene	XV	689623	689974	351	+
gene	YOR190W	gene	XV	690694	692032	1338	+
gene	YOR191W	gene	XV	692474	697334	4860	+
gene	YOR192C	gene	XV	698767	700567	1800	-
transposable_elements	YORCdelta18	long_terminal_repeat	XV	703428	703582	154	-
transposable_elements	YORWdelta19	long_terminal_repeat	XV	703611	703762	151	+
transposable_elements	YORWtau2	long_terminal_repeat	XV	703771	704062	291	+
gene	YOR192C-C	gene	XV	703987	704224	237	-
transposable_elements	YORCdelta20	long_terminal_repeat	XV	704062	704395	333	-
transposable_elements	YORCTy2-1	LTR_retrotransposon	XV	704062	710023	5961	-
transposable_elements	YOR192C-B	transposable_element_gene	XV	704418	709732	5314	-
transposable_elements	YOR192C-A	transposable_element_gene	XV	708415	709732	1317	-
transposable_elements	YORCdelta21	long_terminal_repeat	XV	709690	710023	333	-
transposable_elements	YORWtau3	long_terminal_repeat	XV	710023	710107	84	+
tRNA_gene	tM%28CAU%29O1	tRNA_gene	XV	710200	710272	72	+
gene	YOR193W	gene	XV	710445	711576	1131	+
gene	YOR194C	gene	XV	711682	712543	861	-
gene	YOR195W	gene	XV	712865	715331	2466	+
gene	YOR196C	gene	XV	715592	716837	1245	-
gene	YOR197W	gene	XV	717085	718384	1299	+
gene	YOR198C	gene	XV	718652	720065	1413	-
gene	YOR199W	gene	XV	720180	720510	330	+
gene	YOR200W	gene	XV	720416	720815	399	+
gene	YOR201C	gene	XV	720469	721708	1239	-
gene	YOR202W	gene	XV	721945	722608	663	+
gene	YOR203W	gene	XV	722564	722918	354	+
gene	YOR204W	gene	XV	722910	724725	1815	+
gene	YOR205C	gene	XV	725563	727234	1671	-
gene	YOR206W	gene	XV	727511	729644	2133	+
Replication_origins	ARS1521	ARS	XV	729739	729969	230	.
Replication_origins	ARS1521_ARS_consensus_sequence	ARS_consensus_sequence	XV	729794	729811	17	+
gene	YOR207C	gene	XV	730007	733457	3450	-
gene	YOR208W	gene	XV	733924	736177	2253	+
gene	YOR209C	gene	XV	736436	737726	1290	-
gene	YOR210W	gene	XV	738319	738532	213	+
gene	YOR211C	gene	XV	738923	741569	2646	-
gene	YOR212W	gene	XV	742909	744181	1272	+
gene	YOR213C	gene	XV	744534	745281	747	-
gene	YOR214C	gene	XV	745592	746303	711	-
gene	YOR215C	gene	XV	746724	747282	558	-
gene	YOR216C	gene	XV	747524	748979	1455	-
gene	YOR217W	gene	XV	749300	751886	2586	+
gene	YOR218C	gene	XV	751475	751895	420	-
gene	YOR219C	gene	XV	752213	755009	2796	-
gene	YOR220W	gene	XV	755327	756125	798	+
gene	YOR221C	gene	XV	756475	757558	1083	-
gene	YOR222W	gene	XV	758329	759253	924	+
snoRNA_gene	snR35	snoRNA_gene	XV	759325	759529	204	-
gene	YOR223W	gene	XV	759781	760660	879	+
gene	YOR224C	gene	XV	760824	761265	441	-
gene	YOR225W	gene	XV	761391	761721	330	+
gene	YOR226C	gene	XV	761613	762084	471	-
gene	YOR227W	gene	XV	762824	766565	3741	+
Replication_origins	ARS1523	ARS	XV	766604	766788	184	.
gene	YOR228C	gene	XV	766868	767777	909	-
gene	YOR229W	gene	XV	768408	769812	1404	+
gene	YOR230W	gene	XV	770799	772113	1314	+
gene	YOR231W	gene	XV	772600	774127	1527	+
gene	YOR231C-A	gene	XV	773162	773363	201	-
gene	YOR232W	gene	XV	774572	775259	687	+
gene	YOR233W	gene	XV	775845	778248	2403	+
gene	YOR234C	gene	XV	778554	779405	851	-
gene	YOR235W	gene	XV	779869	780184	315	+
snoRNA_gene	snR17a	snoRNA_gene	XV	780106	780596	490	+
gene	YOR236W	gene	XV	780905	781541	636	+
gene	YOR237W	gene	XV	781993	783298	1305	+
Replication_origins	ARS1524	ARS	XV	783344	783563	219	.
Replication_origins	ARS1524_ARS_consensus_sequence	ARS_consensus_sequence	XV	783385	783402	17	+
gene	YOR238W	gene	XV	783676	784588	912	+
gene	YOR239W	gene	XV	784856	786744	1888	+
gene	YOR241W	gene	XV	786994	788641	1647	+
gene	YOR242C	gene	XV	788741	789857	1116	-
gene	YOR243C	gene	XV	790210	792241	2031	-
gene	YOR244W	gene	XV	792530	793868	1338	+
gene	YOR245C	gene	XV	794075	795332	1257	-
gene	YOR246C	gene	XV	795800	796793	993	-
gene	YOR247W	gene	XV	797675	798308	633	+
gene	YOR248W	gene	XV	798012	798315	303	+
gene	YOR249C	gene	XV	798673	800731	2058	-
gene	YOR250C	gene	XV	800969	802307	1338	-
gene	YOR251C	gene	XV	802549	803464	915	-
gene	YOR252W	gene	XV	803666	804203	537	+
gene	YOR253W	gene	XV	804376	804907	531	+
gene	YOR254C	gene	XV	805031	807023	1992	-
gene	YOR255W	gene	XV	807270	808107	837	+
gene	YOR256C	gene	XV	808253	810683	2430	-
gene	YOR257W	gene	XV	811007	811493	486	+
