chr,start,end,name,score,strand,reads,bases_covered,region_length,FPKM
XV,1076783,1077911,YOR390W,0,+,257,1128,1128,30.461365442003903
XV,1078544,1079258,YOR391C,0,-,100,714,714,18.725228731964602
XV,1079281,1079725,YOR392W,0,+,69,444,444,20.777412583535316
XV,1080275,1081589,YOR393W,0,+,103,1314,1314,10.48014285697215
XV,1082717,1083212,YOR394W,0,+,31,495,495,8.373014399056656
XV,1084201,1084369,YOR394C-A,0,-,15,168,168,11.937333316627432
XV,1085472,1090863,YOR396W,0,+,39,2783,5391,0.9672096443522283
XV,1090014,1090497,YOR396C-A,0,-,0,0,483,0.0
XVI,279,6007,YPL283C,0,-,45,3498,5728,1.05035195383733
XVI,642,1125,YPL283W-B,0,+,1,67,483,0.27680772908121587
XVI,1425,2001,YPL283W-A,0,+,4,289,576,0.9284592579599115
XVI,7932,8427,YPL282C,0,-,29,495,495,7.832819921698162
XVI,9556,10870,YPL281C,0,-,165,1314,1314,16.788578363110727
XVI,11886,12600,YPL280W,0,+,18,550,714,3.370541171753628
XVI,13227,14355,YPL279C,0,-,73,1120,1128,8.652450106094495
XVI,15052,15355,YPL278C,0,-,4,261,303,1.7649918567158713
XVI,15404,16868,YPL277C,0,-,10,663,1464,0.9132386143867982
XVI,22937,24701,YPL274W,0,+,497,1764,1764,37.66891846580212
XVI,25086,26064,YPL273W,0,+,341,978,978,46.61662924628169
XVI,26610,28164,YPL272C,0,-,359,1554,1554,30.88650566248107
XVI,30078,30267,YPL271W,0,+,24,189,189,16.97754071698124
XVI,30481,32803,YPL270W,0,+,163,2322,2322,9.385355599842827
XVI,33012,34947,YPL269W,0,+,198,1935,1935,13.680739205660464
XVI,35235,37845,YPL268W,0,+,3126,2610,2610,160.1304077452515
XVI,38168,38798,YPL267W,0,+,48,630,630,10.186524430188744
XVI,39120,40077,YPL266W,0,+,33,957,957,4.610280453318181
XVI,41042,42869,YPL265W,0,+,56,1797,1827,4.098027069616161
XVI,43282,44344,YPL264C,0,-,25,954,1062,3.1473195185081746
XVI,44550,46506,YPL263C,0,-,40,1917,1956,2.734113152274586
XVI,47335,48802,YPL262W,0,+,67,1459,1467,6.106186040079908
XVI,48995,49304,YPL261C,0,-,24,309,309,10.384321021066194
XVI,49302,50958,YPL260W,0,+,115,1656,1656,9.284592579599115
XVI,51243,52671,YPL259C,0,-,30,1285,1428,2.80878430979469
XVI,53497,55153,YPL258C,0,-,14,1182,1656,1.1302982270816313
XVI,63278,63860,YPL257W,0,+,36,582,582,8.269987617292408
XVI,64976,66614,YPL256C,0,-,44,1585,1638,3.5914028439768004
XVI,67724,68882,YPL255W,0,+,19,1061,1158,2.1936653970451796
XVI,69484,70951,YPL254W,0,+,18,1175,1467,1.6404678913647515
XVI,71062,73006,YPL253C,0,-,26,1705,1944,1.7881437560709406
XVI,73362,73881,YPL252C,0,-,8,519,519,2.0608575436798033
XVI,73624,73927,YPL251W,0,+,4,303,303,1.7649918567158713
XVI,74308,74719,YPL250C,0,-,7,344,411,2.27709715820825
XVI,75698,76239,YPL249C-A,0,-,12,541,541,2.965577814703747
XVI,75701,75989,YPL250W-A,0,+,5,288,288,2.321148144899779
XVI,76668,79353,YPL249C,0,-,113,2355,2685,5.626774318630793
XVI,79710,82356,YPL248C,0,-,523,2646,2646,26.426350580301154
XVI,82624,84196,YPL247C,0,-,200,1572,1572,17.009940603845706
XVI,84508,85297,YPL246C,0,-,91,789,789,15.420190261478682
XVI,85585,86950,YPL245W,0,+,186,1365,1365,18.218207153991404
XVI,87013,88033,YPL244C,0,-,212,1020,1020,27.78823943823547
XVI,88516,90316,YPL243W,0,+,488,1800,1800,36.24704943075494
XVI,90621,95109,YPL242C,0,-,588,4488,4488,17.51660033199234
XVI,95371,96258,YPL241C,0,-,238,887,887,35.873907202708104
XVI,96495,98625,YPL240C,0,-,450,2130,2130,28.2460844675128
XVI,99483,100086,YPL239W,0,+,248,603,603,54.986960232610876
XVI,100473,100863,YPL238C,0,-,258,390,390,88.44645731211956
XVI,100495,101353,YPL237W,0,+,484,858,858,75.41945972351282
XVI,101607,102702,YPL236C,0,-,444,1095,1095,54.21184576888119
XVI,103231,104647,YPL235W,0,+,361,1416,1416,34.08547038544353
XVI,104945,105440,YPL234C,0,-,113,495,495,30.52098797075491
XVI,106171,106822,YPL233W,0,+,70,651,651,14.376143349056694
XVI,107274,108147,YPL232W,0,+,69,873,873,10.567206399873632
XVI,108651,114315,YPL231W,0,+,63,3432,5664,1.4871084724951125
XVI,115218,116487,YPL230W,0,+,28,1269,1269,2.9499982096882293
XVI,117066,117687,YPL229W,0,+,36,621,621,7.7506164142740435
XVI,118381,120031,YPL228W,0,+,136,1650,1650,11.019967338113277
XVI,120162,121167,YPL227C,0,-,93,1005,1005,12.372066052337447
XVI,121766,125357,YPL226W,0,+,478,3591,3591,17.796632593677703
XVI,126005,126446,YPL225W,0,+,78,441,441,23.647288855795296
XVI,126633,128088,YPL224C,0,-,149,1455,1455,13.691423944184097
XVI,128631,129138,YPL223C,0,-,19,507,507,5.0103836879256765
XVI,130161,132228,YPL222W,0,+,63,1997,2067,4.074979384718102
XVI,131869,132115,YPL222C-A,0,-,13,246,246,7.065348499597375
XVI,133042,135424,YPL221W,0,+,163,2346,2382,9.148948657781293
XVI,135789,136443,YPL220W,0,+,65,654,654,13.288040756123504
XVI,136749,138228,YPL219W,0,+,170,1479,1479,15.367601511060604
XVI,138697,139409,YPL218W,0,+,97,712,712,18.214492858404554
XVI,139619,143171,YPL217C,0,-,186,3552,3552,7.0010846748869
XVI,143820,147129,YPL216W,0,+,37,2598,3309,1.4949625042038104
XVI,147415,148423,YPL215W,0,+,4,510,1008,0.5305481474056637
XVI,148568,150191,YPL214C,0,-,15,1115,1623,1.2356574227932278
XVI,150613,151330,YPL213W,0,+,2,202,717,0.37293760989184727
XVI,151514,153149,YPL212C,0,-,37,1256,1635,3.025584664471198
XVI,153494,154040,YPL211W,0,+,13,546,546,3.183288884433982
XVI,154289,156212,YPL210C,0,-,157,1851,1923,10.915552212146478
XVI,156489,157593,YPL209C,0,-,194,1104,1104,23.494056005768194
XVI,157841,159593,YPL208W,0,+,92,1664,1752,7.020678224573577
XVI,159908,162341,YPL207W,0,+,23,1606,2433,1.263895216754306
XVI,162631,163597,YPL206C,0,-,37,966,966,5.1209429880024935
XVI,163921,164266,YPL205C,0,-,13,345,345,5.0379006692781285
XVI,164275,165760,YPL204W,0,+,62,1451,1485,5.582009599371104
XVI,166255,167398,YPL203W,0,+,62,1143,1143,7.252217196033325
XVI,168087,169338,YPL202C,0,-,105,1251,1251,11.221665851601808
XVI,169769,171155,YPL201C,0,-,125,1386,1386,12.05791244103781
XVI,171483,171954,YPL200W,0,+,43,471,471,12.205986677893359
XVI,172032,172755,YPL199C,0,-,76,723,723,14.054022294762477
XVI,173151,174702,YPL198W,0,+,136,1551,1551,11.723369508631146
XVI,174342,174756,YPL197C,0,-,44,414,414,14.20946342616908
XVI,175042,175864,YPL196W,0,+,58,822,822,9.43368822686275
XVI,176222,179021,YPL195W,0,+,157,2799,2799,7.499323652717999
XVI,179276,181115,YPL194W,0,+,107,1839,1839,7.779064843200825
XVI,181402,182548,YPL193W,0,+,81,1146,1146,9.44986804960245
XVI,182654,183056,YPL192C,0,-,115,402,402,38.246978387602326
XVI,183596,184679,YPL191C,0,-,219,1083,1083,27.035910580816036
XVI,185316,187725,YPL190C,0,-,216,2409,2409,11.98787744275014
XVI,188306,188513,YPL189C-A,0,-,12,207,207,7.7506164142740435
XVI,189153,190983,YPL189W,0,+,64,1774,1830,4.675781705660406
XVI,191405,192650,YPL188W,0,+,67,1245,1245,7.194999936383314
XVI,193647,194145,YPL187W,0,+,106,498,498,28.457835569277286
XVI,194511,195426,YPL186C,0,-,184,915,915,26.88574480754734
XVI,195252,195648,YPL185W,0,+,87,396,396,29.373074706368108
XVI,195949,197788,YPL184C,0,-,483,1839,1839,35.114844105289706
XVI,199094,199376,YPL183W-A,0,+,133,282,282,63.056211732085906
XVI,199494,202536,YPL183C,0,-,884,3042,3042,38.852448948476294
XVI,203305,203689,YPL182C,0,-,99,384,384,34.46904995176171
XVI,203420,204941,YPL181W,0,+,270,1521,1521,23.733396416490045
XVI,205247,207647,YPL180W,0,+,44,1913,2400,2.4511324410141664
XVI,208156,209806,YPL179W,0,+,61,1628,1650,4.94277946783022
XVI,212157,212784,YPL178W,0,+,29,627,627,6.183805201340655
XVI,213041,213962,YPL177C,0,-,61,921,921,8.85514236907694
XVI,216011,218363,YPL176C,0,-,34,2017,2352,1.9327111084063464
XVI,218629,220088,YPL175W,0,+,1663,1459,1459,152.39204621122408
XVI,220166,222773,YPL174C,0,-,7899,2607,2607,405.0945737330453
XVI,223142,224036,YPL173W,0,+,2184,894,894,326.618258155884
XVI,224352,225741,YPL172C,0,-,2468,1389,1389,237.5572300971122
XVI,226168,227371,YPL171C,0,-,1399,1203,1203,155.48103763222937
XVI,228313,228772,YPL170W,0,+,322,459,459,93.79259013744047
XVI,229038,230838,YPL169C,0,-,1143,1800,1800,84.89831454785431
XVI,231216,232509,YPL168W,0,+,351,1293,1293,36.29392477519394
XVI,232592,237107,YPL167C,0,-,441,4515,4515,13.058887423584988
XVI,237337,237979,YPL166W,0,+,17,642,642,3.540293245305083
XVI,237955,239077,YPL165C,0,-,46,1122,1122,5.4813851379023655
XVI,239349,241497,YPL164C,0,-,113,2148,2148,7.0334678982884915
XVI,241917,242700,YPL163C,0,-,29,765,783,4.951782709119528
XVI,243205,244027,YPL162C,0,-,35,822,822,5.692742895520625
XVI,244318,246220,YPL161C,0,-,39,1756,1902,2.7414443705062372
XVI,246989,250262,YPL160W,0,+,134,3156,3273,5.473739639961641
XVI,250906,251668,YPL159C,0,-,62,762,762,10.878325794049987
XVI,252033,254310,YPL158C,0,-,261,2277,2277,15.325082455496405
XVI,254813,255761,YPL157W,0,+,162,948,948,22.847149335114782
XVI,255912,256767,YPL156C,0,-,186,855,855,29.085207912512594
XVI,257215,259336,YPL155C,0,-,349,2121,2121,21.999362785494252
XVI,259713,260931,YPL154C,0,-,201,1218,1218,22.06348502659415
XVI,261726,264192,YPL153C,0,-,648,2466,2466,35.132356155213
XVI,264601,264700,YPL152W-A,0,+,58,99,99,78.32819921698162
XVI,265027,266104,YPL152W,0,+,289,1077,1077,35.876286424567944
XVI,266179,267535,YPL151C,0,-,364,1356,1356,35.889469369636224
XVI,268187,270893,YPL150W,0,+,514,2706,2706,25.39572817337798
XVI,271309,272194,YPL149W,0,+,176,885,885,26.588555292357057
XVI,272293,272815,YPL148C,0,-,92,522,522,23.563655650292926
XVI,273254,275867,YPL147W,0,+,280,2613,2613,14.326627355891171
XVI,276161,277529,YPL146C,0,-,134,1368,1368,13.096162164908225
XVI,278394,279699,YPL145C,0,-,46,1305,1305,4.712731130058585
XVI,280479,280926,YPL144W,0,+,15,443,447,4.486514535108297
XVI,282121,282970,YPL143W,0,+,57,849,849,8.976199751866847
XVI,282685,283003,YPL142C,0,-,34,318,318,14.29476895274128
XVI,283463,286061,YPL141C,0,-,355,2598,2598,18.268990479950222
XVI,287513,289034,YPL140C,0,-,264,1521,1521,23.20598760723471
XVI,289668,291051,YPL139C,0,-,89,1383,1383,8.603856724522217
XVI,291365,292427,YPL138C,0,-,44,1062,1062,5.5392823525743875
XVI,292816,296647,YPL137C,0,-,119,3730,3831,4.1529829925348585
XVI,296285,296654,YPL136W,0,+,15,369,369,5.43488346122875
XVI,297552,298050,YPL135W,0,+,11,489,498,2.9531716156797185
XVI,297677,297851,YPL135C-A,0,-,3,165,174,2.3051402266590904
XVI,298570,299503,YPL134C,0,-,32,884,933,4.585573698477248
XVI,299887,301228,YPL133C,0,-,68,1341,1341,6.779621964163649
XVI,301715,302618,YPL132W,0,+,8,236,903,1.1844795849056677
XVI,303120,304014,YPL131W,0,+,3,341,894,0.4486514535108297
XVI,304386,305058,YPL130W,0,+,29,672,672,5.769711103036593
XVI,305297,306137,YPL129W,0,+,50,840,840,7.958222211084956
XVI,306532,308221,YPL128C,0,-,126,1689,1689,9.973928227604874
XVI,308827,309604,YPL127C,0,-,65,777,777,11.184528512876154
XVI,310209,312900,YPL126W,0,+,231,2691,2691,11.476874305751949
XVI,313387,316486,YPL125W,0,+,87,2372,3099,3.75338418319515
XVI,316754,317516,YPL124W,0,+,15,735,762,2.6318530146895127
XVI,317640,318945,YPL123C,0,-,78,1305,1305,7.991152785751514
XVI,319225,320767,YPL122C,0,-,144,1542,1542,12.485428776301378
XVI,320961,321630,YPL121C,0,-,106,669,669,21.18385966143511
XVI,322070,323744,YPL120W,0,+,468,1674,1674,37.37797270754741
XVI,324023,324287,YPL119C-A,0,-,99,264,264,50.13679992983522
XVI,324410,326264,YPL119C,0,-,1461,1854,1854,105.35759035956742
XVI,326627,327662,YPL118W,0,+,109,1035,1035,14.080286485931179
XVI,327863,328730,YPL117C,0,-,86,867,867,13.261867878403164
XVI,329605,331699,YPL116W,0,+,378,2094,2094,24.134620023530996
XVI,332099,335486,YPL115C,0,-,849,3387,3387,33.51334958404102
XVI,335947,336367,YPL114W,0,+,45,420,420,14.32479997995292
XVI,335952,337143,YPL113C,0,-,58,1140,1191,6.510908247255399
XVI,337435,338620,YPL112C,0,-,45,1163,1185,5.0771442966921745
XVI,339943,340945,YPL111W,0,+,8,722,1002,1.0674501648401378
XVI,341067,344739,YPL110C,0,-,329,3672,3672,11.9789449360318
XVI,345263,347389,YPL109C,0,-,318,2126,2126,19.99812151481668
XVI,348445,348952,YPL108W,0,+,62,507,507,16.349673086915363
XVI,349118,349865,YPL107W,0,+,72,747,747,12.88656705023877
XVI,350193,352275,YPL106C,0,-,162,2082,2082,10.403024769302984
XVI,352862,355412,YPL105C,0,-,280,2550,2550,14.680579325860247
XVI,355699,357676,YPL104W,0,+,337,1977,1977,22.790222999635095
XVI,357999,359406,YPL103C,0,-,84,1407,1407,7.981978098282224
XVI,360002,360305,YPL102C,0,-,6,259,303,2.6474877850738068
XVI,360208,361579,YPL101W,0,+,17,983,1371,1.6578178435345465
XVI,361871,363362,YPL100W,0,+,34,1440,1491,3.048783720302969
XVI,363519,364068,YPL099C,0,-,21,536,549,5.1141362405660695
XVI,364385,364727,YPL098C,0,-,30,342,342,11.727906416335724
XVI,364951,366430,YPL097W,0,+,150,1479,1479,13.559648392112297
XVI,366528,366735,YPL096C-A,0,-,24,207,207,15.501232828548087
XVI,366926,368018,YPL096W,0,+,75,1092,1092,9.182564089713411
XVI,368070,369441,YPL095C,0,-,34,1318,1371,3.315635687069093
XVI,369838,370663,YPL094C,0,-,11,725,825,1.7826417752830301
XVI,370977,372921,YPL093W,0,+,24,1623,1944,1.650594236373176
XVI,373792,375169,YPL092W,0,+,6,404,1377,0.582562671661121
XVI,375501,376953,YPL091W,0,+,8,560,1452,0.7366288327615826
XVI,377290,378395,YPL090C,0,-,12,662,1105,1.4519254278323321
XVI,379119,381150,YPL089C,0,-,199,2031,2031,13.099915556917392
XVI,381964,382993,YPL088W,0,+,82,1029,1029,10.654273000962716
XVI,383454,384408,YPL087W,0,+,122,954,954,17.097664825827803
XVI,384772,386446,YPL086C,0,-,89,1674,1674,7.108204211478032
XVI,387066,393654,YPL085W,0,+,383,2215,6588,7.772675318003193
XVI,394037,396572,YPL084W,0,+,162,2420,2535,8.544022709936415
XVI,396701,398105,YPL083C,0,-,193,1404,1404,18.378731978078246
XVI,398479,404083,YPL082C,0,-,305,5419,5604,7.2765757690220045
XVI,404949,406044,YPL081W,0,+,92,1095,1095,11.233085159317724
XVI,406171,406498,YPL080C,0,-,38,327,327,15.536786114852097
XVI,406635,407539,YPL079W,0,+,210,904,904,31.05819464680058
XVI,408009,408744,YPL078C,0,-,279,735,735,50.75071992897606
XVI,409367,410090,YPL077C,0,-,338,723,723,62.503414942496285
XVI,410442,411285,YPL076W,0,+,384,843,843,60.90164072141312
XVI,412253,415362,YPL075W,0,+,784,3109,3109,33.71480745790999
XVI,415762,418027,YPL074W,0,+,219,2265,2265,12.927104264469655
XVI,418498,418984,YPL073C,0,-,32,486,486,8.803169260656938
XVI,418511,420011,YPL072W,0,+,73,1500,1500,6.50664247978306
XVI,420047,420518,YPL071C,0,-,34,471,471,9.651245280194749
XVI,420947,422786,YPL070W,0,+,90,1839,1839,6.543138653159572
XVI,422884,423892,YPL069C,0,-,30,1008,1008,3.979111105542478
XVI,424214,425096,YPL068C,0,-,11,776,882,1.6674370347035146
XVI,425250,425847,YPL067C,0,-,0,0,597,0.0
XVI,426232,427672,YPL066W,0,+,0,0,1440,0.0
XVI,427926,428655,YPL065W,0,+,1,83,729,0.18339935959701956
XVI,428710,429616,YPL064C,0,-,2,300,906,0.2951393667687136
XVI,429938,431369,YPL063W,0,+,0,0,1431,0.0
XVI,431894,432299,YPL062W,0,+,2,198,405,0.6602376945492704
XVI,432587,434090,YPL061W,0,+,25,1120,1503,2.2238545100836205
XVI,434522,435764,YPL060W,0,+,119,1040,1242,12.810046573591823
XVI,444578,445031,YPL059W,0,+,855,453,453,252.34415858725012
XVI,445841,450377,YPL058C,0,-,12139,4536,4536,357.795775630964
XVI,451908,453057,YPL057C,0,-,3915,1149,1149,455.5510803024192
XVI,453429,453735,YPL056C,0,-,1407,306,306,614.7492592703978
XVI,453991,454990,YPL055C,0,-,3767,999,999,504.1450125744125
XVI,455758,456664,YPL054W,0,+,3098,906,906,457.1708791247373
XVI,457117,458458,YPL053C,0,-,2772,1341,1341,276.3692953626711
XVI,458798,459678,YPL052W,0,+,960,880,880,145.85250888679337
XVI,459962,460559,YPL051W,0,+,20,597,597,4.478999435384497
XVI,460778,461966,YPL050C,0,-,28,1188,1188,3.151134451257881
XVI,462480,463839,YPL049C,0,-,12,998,1359,1.1805574670748544
XVI,464400,465648,YPL048W,0,+,22,1072,1248,2.3568581163597755
XVI,465961,466261,YPL047W,0,+,12,300,300,5.34792532584909
XVI,466643,466943,YPL046C,0,-,8,256,300,3.5652835505660603
XVI,467259,469656,YPL045W,0,+,603,2397,2397,33.63369807558408
XVI,469925,470474,YPL044C,0,-,286,549,549,69.64966499056648
XVI,469938,471996,YPL043W,0,+,1375,2058,2058,89.326984001974
XVI,473039,474707,YPL042C,0,-,825,1668,1668,66.1276737683678
XVI,475117,475741,YPL041C,0,-,190,624,624,40.70936746439612
XVI,475992,479001,YPL040C,0,-,363,3009,3009,16.129086850143068
XVI,479224,480175,YPL039W,0,+,93,951,951,13.074580843952823
XVI,480181,480373,YPL038W-A,0,+,22,192,192,15.31957775633854
XVI,480534,481068,YPL038W,0,+,35,534,534,8.762986254902536
XVI,481427,481901,YPL037C,0,-,69,474,474,19.462386470653335
XVI,482842,485686,YPL036W,0,+,377,2844,2844,17.722994443082868
XVI,486563,486911,YPL035C,0,-,102,348,348,39.18738385320454
XVI,486711,487209,YPL034W,0,+,159,498,498,42.68675335391593
XVI,487361,488207,YPL033C,0,-,241,846,846,38.08658402865339
XVI,488886,491364,YPL032C,0,-,636,2478,2478,34.314775093220554
XVI,492017,493037,YPL031C,0,-,86,1020,1020,11.27258769664269
XVI,493542,495246,YPL030W,0,+,27,1546,1704,2.11845633506346
XVI,495505,497719,YPL029W,0,+,52,2027,2214,3.1401548887099446
XVI,498095,499292,YPL028W,0,+,13,1087,1197,1.4520265086891848
XVI,499664,500402,YPL027W,0,+,10,696,738,1.8116278204095835
XVI,500674,502183,YPL026C,0,-,19,1243,1509,1.683409231132086
XVI,502472,503030,YPL025C,0,-,3,245,558,0.7188071674528347
XVI,503516,504242,YPL024W,0,+,9,532,726,1.657414873713561
XVI,504338,506312,YPL023C,0,-,30,1758,1974,2.0318865219791378
XVI,506696,509999,YPL022W,0,+,95,2896,3303,3.845389842231786
XVI,511100,511664,YPL021W,0,+,14,564,564,3.318747985899258
XVI,512312,514178,YPL020C,0,-,282,1866,1866,20.205184108915372
XVI,514510,517018,YPL019C,0,-,725,2508,2508,38.64878250837909
XVI,517650,518760,YPL018W,0,+,345,1110,1110,41.55482516707063
XVI,518733,520233,YPL017C,0,-,438,1500,1500,39.03985487869836
XVI,521013,524958,YPL016W,0,+,412,3945,3945,13.962897555448828
XVI,525809,526883,YPL015C,0,-,164,1074,1074,20.4157298286604
XVI,527546,528692,YPL014W,0,+,214,1146,1146,24.966318056974373
XVI,528984,529350,YPL013C,0,-,63,366,366,23.013613082547312
XVI,529722,533409,YPL012W,0,+,397,3687,3687,14.396028982655878
XVI,533641,534703,YPL011C,0,-,160,1062,1062,20.142844918452315
XVI,535017,535587,YPL010W,0,+,92,570,570,21.579347806057733
XVI,535819,538936,YPL009C,0,-,385,3117,3117,16.513885550624796
XVI,539384,541970,YPL008W,0,+,303,2586,2586,15.665326505532427
XVI,542081,543848,YPL007C,0,-,503,1767,1767,38.05894791881851
XVI,544630,548143,YPL006W,0,+,341,3282,3513,12.977814802978507
XVI,548485,550306,YPL005W,0,+,12,889,1821,0.8810420635665717
XVI,550631,551657,YPL004C,0,-,22,915,1026,2.8668215684376213
XVI,552019,553408,YPL003W,0,+,22,1301,1389,2.1176090203146147
XVI,553626,554328,YPL002C,0,-,21,702,702,3.9995168035196187
XVI,554604,555729,YPL001W,0,+,68,1125,1125,8.08130938128307
XVI,556376,557837,YPR001W,0,+,48,1393,1461,4.392546468869889
XVI,558384,559935,YPR002W,0,+,10,470,1551,0.8620124638699371
XVI,560568,560766,YPR002C-A,0,-,15,175,198,10.128646450471761
XVI,561503,563768,YPR003C,0,-,22,1741,2265,1.2986132137823398
XVI,564006,565041,YPR004C,0,-,19,957,1035,2.4543618645201137
XVI,565786,566671,YPR005C,0,-,16,885,885,2.417141390214278
XVI,567268,568996,YPR006C,0,-,66,1530,1728,5.106525918779513
XVI,569335,571378,YPR007C,0,-,65,1912,2043,4.25373404527889
XVI,573017,575102,YPR008W,0,+,438,2085,2085,28.086226531437667
XVI,576551,577358,YPR009W,0,+,111,807,807,18.38970604613535
XVI,577584,581196,YPR010C,0,-,117,3406,3612,4.330753482311348
XVI,582372,582734,YPR010C-A,0,-,5,292,362,1.846659297599824
XVI,583061,584042,YPR011C,0,-,6,19,981,0.8177255849922156
XVI,584308,584563,YPR012W,0,+,0,0,255,0.0
XVI,584631,585585,YPR013C,0,-,5,687,954,0.7007239682716313
XVI,587188,587518,YPR014C,0,-,0,0,330,0.0
XVI,590282,591026,YPR015C,0,-,2,256,744,0.35940358372641734
XVI,592331,593069,YPR016C,0,-,2,49,738,0.3623255640819167
XVI,593095,593356,YPR016W-A,0,+,4,202,261,2.0490135348080805
XVI,593485,593917,YPR017C,0,-,1,120,432,0.3094864193199705
XVI,594475,596296,YPR018W,0,+,8,832,1821,0.5873613757110477
XVI,596749,599551,YPR019W,0,+,31,1953,2802,1.479172779276604
XVI,599869,600217,YPR020W,0,+,14,348,348,5.378660528871212
XVI,600648,603357,YPR021C,0,-,127,2709,2709,6.267871136792492
XVI,603910,607312,YPR022C,0,-,105,3201,3402,4.12648559093294
XVI,608825,610031,YPR023C,0,-,20,1139,1206,2.217216138411729
XVI,610480,612724,YPR024W,0,+,25,844,2244,1.4895068309517296
XVI,613376,614558,YPR025C,0,-,23,1182,1182,2.601571118750615
XVI,615378,619014,YPR026W,0,+,23,1730,3636,0.845725264676355
XVI,620424,621258,YPR027C,0,-,104,834,834,16.672189265236973
XVI,623526,624202,YPR028W,0,+,2,201,676,0.39555660694150074
XVI,624468,626967,YPR029C,0,-,140,2458,2499,7.49009149278584
XVI,627879,631245,YPR030W,0,+,410,3366,3366,16.285274685072245
XVI,631514,633761,YPR031W,0,+,346,2247,2247,20.587251476900146
XVI,634122,637224,YPR032W,0,+,25,1905,3102,1.0775155798374214
XVI,637378,639019,YPR033C,0,-,9,1159,1641,0.7332621561950307
XVI,639524,640958,YPR034W,0,+,32,1239,1434,2.983500879134778
XVI,642207,643320,YPR035W,0,+,127,1113,1113,15.2557618235138
XVI,643835,645272,YPR036W,0,+,309,1437,1437,28.74928541557705
XVI,645949,646153,YPR036W-A,0,+,108,204,204,70.78136460682619
XVI,646447,647038,YPR037C,0,-,159,591,591,35.96954851142154
XVI,646835,647195,YPR038W,0,+,117,360,360,43.451893272523854
XVI,647011,647347,YPR039W,0,+,102,336,336,40.58693327653327
XVI,647304,648375,YPR040W,0,+,317,1071,1071,39.572650053551854
XVI,648703,649921,YPR041W,0,+,417,1218,1218,45.77349878651623
